Lat_degrees,Long_degrees,Depth,Type,Magnituda,Is_Shallow,Mag_Level
36.595,-5.337,0,origin,1.6,1,safe
-4.08,121.88,5,origin,3.1,1,dangerous
37.876,36.612,7,origin,1.2,1,safe
37.679,36.603,8,origin,1.2,1,safe
36.602,-5.341,0,origin,2.0,1,safe
35.51,-3.667,2,origin,2.2,1,safe
35.602,-3.615,0,origin,2.9,1,safe
57.831,-154.674,53,origin,2.4,1,safe
31.537,-104.019,7,origin,2.4,1,safe
-2.06,140.28,10,origin,4.0,1,dangerous
37.998,29.198,5,origin,1.2,1,safe
1.76,126.99,108,origin,2.9,0,safe
37.517,38.659,7,origin,1.4,1,safe
37.635,38.782,11,origin,1.5,1,safe
16.935,-100.544,5,origin,3.4,1,dangerous
-6.32,133.97,10,origin,3.5,1,dangerous
35.604,-3.583,0,origin,2.3,1,safe
17.301,-101.076,25,origin,3.1,1,dangerous
16.794,-99.507,15,origin,3.5,1,dangerous
-4.71,133.91,10,origin,3.2,1,dangerous
-24.42,-67.16,185,origin,3.5,0,dangerous
-2.02,120.59,5,origin,2.5,1,safe
-10.65,113.13,56,origin,3.4,1,dangerous
-4.09,121.86,3,origin,2.5,1,safe
31.524,-104.02,7,origin,2.2,1,safe
31.53,-104.018,7,origin,2.2,1,safe
-2.79,130.13,13,origin,3.2,1,dangerous
35.569,-3.561,11,origin,2.0,1,safe
28.04,88.0,10,origin,2.5,1,safe
38.208,38.614,5,origin,1.5,1,safe
38.187,38.635,7,origin,1.3,1,safe
16.805,-99.519,11,origin,3.8,1,dangerous
26.31,88.16,10,origin,2.7,1,safe
39.149,28.25,11,origin,1.4,1,safe
39.181,28.246,7,origin,1.2,1,safe
35.611,-3.616,4,origin,2.0,1,safe
39.251,29.009,7,origin,1.3,1,safe
39.252,29.038,5,origin,1.5,1,safe
39.22,29.05,2,origin,1.1,1,safe
39.242,28.962,11,origin,1.2,1,safe
60.598,-139.778,4,origin,2.0,1,safe
41.089,66.118,20,origin,4.0,1,dangerous
38.136,71.065,205,origin,4.2,0,dangerous
37.268,70.161,69,origin,4.8,1,dangerous
37.33,70.189,70,origin,4.2,0,dangerous
37.2,70.31,35,origin,4.3,1,dangerous
37.28,69.96,50,origin,4.4,1,dangerous
37.306,69.863,53,origin,4.3,1,dangerous
37.06,69.57,0,origin,4.5,1,dangerous
17.045,-94.897,57,origin,3.6,1,dangerous
35.501,-3.772,1,origin,2.4,1,safe
35.501,-3.573,22,origin,2.6,1,safe
38.629,31.015,5,origin,1.4,1,safe
38.637,31.001,9,origin,1.4,1,safe
16.913,-100.383,11,origin,3.3,1,dangerous
38.638,31.006,7,origin,2.7,1,safe
38.637,31.003,9,origin,2.5,1,safe
-19.61,-43.344,0,origin,2.5,1,safe
-17.168,-65.467,1,origin,3.4,1,dangerous
34.985,-118.184,1,origin,2.1,1,safe
38.139,38.592,7,origin,1.2,1,safe
38.169,38.66,10,origin,1.3,1,safe
27.42,88.42,5,origin,2.7,1,safe
36.614,-5.335,6,origin,1.5,1,safe
16.558,-99.163,10,origin,3.2,1,dangerous
39.54,27.518,11,origin,1.6,1,safe
39.528,27.52,7,origin,1.4,1,safe
60.467,-139.61,5,origin,2.2,1,safe
16.302,-98.733,12,origin,3.5,1,dangerous
38.078,37.184,7,origin,1.2,1,safe
38.081,37.195,6,origin,1.3,1,safe
52.961,9.473,5,origin,2.6,1,safe
52.944,9.442,5,origin,2.6,1,safe
69.513,-144.179,47,origin,2.6,1,safe
69.505,-144.095,5,origin,2.7,1,safe
35.357,-3.971,6,origin,2.6,1,safe
35.478,-3.672,12,origin,3.1,1,dangerous
64.581,-153.983,16,origin,2.4,1,safe
9.005,98.751,1,origin,3.1,1,dangerous
-1.81,139.12,17,origin,3.3,1,dangerous
61.699,-149.635,21,origin,2.2,1,safe
15.785,-92.49,234,origin,3.9,0,dangerous
36.505,-5.292,0,origin,1.5,1,safe
9.032,98.722,1,origin,3.1,1,dangerous
39.206,29.402,10,origin,1.3,1,safe
39.2,29.407,7,origin,0.9,1,safe
16.331,-98.066,23,origin,3.3,1,dangerous
39.309,28.056,7,origin,1.2,1,safe
39.313,28.233,8,origin,1.3,1,safe
35.047,33.14,10,origin,1.8,1,safe
34.145,32.998,23,origin,1.9,1,safe
9.03,98.738,2,origin,3.2,1,dangerous
-3.07,129.78,10,origin,2.7,1,safe
63.203,-143.635,5,origin,2.2,1,safe
38.095,37.452,5,origin,1.7,1,safe
38.139,37.458,7,origin,1.5,1,safe
36.072,23.767,8,origin,2.2,1,safe
13.25,-89.14,5,origin,2.7,1,safe
40.352,-124.385,19,origin,2.4,1,safe
12.46,-87.22,174,origin,2.5,0,safe
-8.77,122.74,172,origin,2.6,0,safe
-7.06,105.36,11,origin,2.8,1,safe
37.08,21.49,0,origin,2.4,1,safe
-4.83,134.1,91,origin,4.6,0,dangerous
-4.892,134.085,10,origin,4.7,1,dangerous
-4.871,133.982,10,origin,4.7,1,dangerous
-4.87,134.1,10,origin,4.8,1,dangerous
60.581,-140.053,14,origin,2.1,1,safe
-7.75,127.69,180,origin,3.6,0,dangerous
36.62,-5.345,3,origin,2.0,1,safe
39.241,29.023,7,origin,0.9,1,safe
39.214,28.995,17,origin,0.9,1,safe
40.227,34.067,15,origin,1.5,1,safe
40.249,34.054,15,origin,1.1,1,safe
55.637,-161.553,115,origin,2.2,0,safe
40.244,34.076,7,origin,1.3,1,safe
40.192,34.095,16,origin,1.5,1,safe
39.205,29.026,10,origin,1.2,1,safe
39.244,28.956,10,origin,1.1,1,safe
16.703,-99.448,11,origin,4.1,1,dangerous
44.681,146.694,175,origin,3.8,0,dangerous
44.254,146.627,166,origin,3.8,0,dangerous
46.13,146.9,10,origin,5.1,1,very deangerous
44.1,147.5,60,origin,5.2,1,very deangerous
44.263,147.511,75,origin,5.1,0,very deangerous
44.24,147.51,64,origin,5.1,1,very deangerous
44.266,147.536,64,origin,5.2,1,very deangerous
44.193,147.524,50,origin,5.1,1,very deangerous
44.26,147.65,70,origin,5.3,0,very deangerous
44.464,147.818,70,origin,5.3,0,very deangerous
44.25,147.53,68,origin,5.1,1,very deangerous
44.019,147.832,85,origin,5.5,0,very deangerous
44.486,146.121,12,origin,4.3,1,dangerous
44.271,147.782,10,origin,5.7,1,very deangerous
44.29,147.73,10,origin,5.2,1,very deangerous
43.7,147.8,10,origin,5.1,1,very deangerous
38.11,38.721,7,origin,0.8,1,safe
-2.96,129.63,14,origin,3.3,1,dangerous
37.675,99.2,10,origin,4.3,1,dangerous
-8.27,108.1,28,origin,2.5,1,safe
-5.126,152.677,33,origin,5.3,1,very deangerous
-4.25,152.7,44,origin,5.1,1,very deangerous
-4.27,152.67,47,origin,4.9,1,dangerous
-4.29,152.79,10,origin,5.2,1,very deangerous
-4.263,152.726,10,origin,5.1,1,very deangerous
-4.227,153.005,10,origin,5.1,1,very deangerous
-2.95,129.76,12,origin,3.5,1,dangerous
39.196,28.084,7,origin,0.9,1,safe
38.448,21.67,15,origin,2.8,1,safe
38.52,21.62,0,origin,2.7,1,safe
38.527,21.621,17,origin,2.8,1,safe
60.075,-139.5,3,origin,2.2,1,safe
41.5,142.0,60,origin,4.3,1,dangerous
41.649,141.742,60,origin,4.7,1,dangerous
41.49,142.08,67,origin,5.0,1,dangerous
41.795,141.96,49,origin,5.0,1,dangerous
41.481,141.996,64,origin,4.9,1,dangerous
41.49,142.09,60,origin,5.0,1,dangerous
41.988,142.51,60,origin,4.9,1,dangerous
41.49,141.94,52,origin,4.9,1,dangerous
41.919,141.652,10,origin,4.7,1,dangerous
41.744,141.352,17,origin,4.2,1,dangerous
41.422,141.534,17,origin,4.3,1,dangerous
41.5,142.0,60,origin,4.3,1,dangerous
41.649,141.742,60,origin,4.7,1,dangerous
41.49,142.08,67,origin,5.0,1,dangerous
41.795,141.96,49,origin,5.0,1,dangerous
41.481,141.996,64,origin,4.9,1,dangerous
41.49,142.09,60,origin,5.0,1,dangerous
41.988,142.51,60,origin,4.9,1,dangerous
41.49,141.94,52,origin,4.9,1,dangerous
41.919,141.652,10,origin,4.7,1,dangerous
41.744,141.352,17,origin,4.2,1,dangerous
41.422,141.534,17,origin,4.3,1,dangerous
6.51,123.71,4,origin,3.8,1,dangerous
39.706,38.852,7,origin,1.3,1,safe
39.764,38.908,29,origin,1.8,1,safe
-8.99,110.51,20,origin,2.5,1,safe
63.019,-150.961,123,origin,2.1,0,safe
-2.04,100.03,16,origin,3.3,1,dangerous
39.179,28.116,9,origin,0.9,1,safe
39.204,28.143,7,origin,0.9,1,safe
-4.5,133.75,10,origin,3.7,1,dangerous
37.257,20.529,11,origin,2.6,1,safe
37.27,20.5,0,origin,2.4,1,safe
40.335,-124.373,17,origin,3.0,1,safe
40.341,-124.716,10,origin,2.8,1,safe
32.952,-115.511,11,origin,2.7,1,safe
32.98,-115.517,10,origin,2.5,1,safe
41.907,42.7,5,origin,2.4,1,safe
36.987,28.237,7,origin,1.1,1,safe
42.24,26.22,8,origin,2.4,1,safe
-8.63,116.29,96,origin,2.9,0,safe
39.252,29.01,4,origin,1.9,1,safe
39.25,29.002,8,origin,2.2,1,safe
44.2,151.66,26,origin,5.0,1,dangerous
44.62,151.836,10,origin,5.2,1,very deangerous
44.46,151.72,10,origin,5.3,1,very deangerous
44.293,151.788,10,origin,5.4,1,very deangerous
44.265,151.773,10,origin,5.1,1,very deangerous
44.32,151.67,10,origin,5.0,1,dangerous
44.2,151.8,9,origin,5.1,1,very deangerous
44.179,151.826,10,origin,4.9,1,dangerous
42.99,151.678,9,origin,4.5,1,dangerous
41.993,153.287,9,origin,4.9,1,dangerous
-8.42,121.83,8,origin,2.6,1,safe
57.852,-154.096,54,origin,2.0,1,safe
50.167,12.5,5,origin,1.9,1,safe
50.152,12.456,12,origin,1.9,1,safe
40.315,27.028,14,origin,1.4,1,safe
45.679,-122.887,22,origin,2.1,1,safe
62.166,-145.681,19,origin,2.0,1,safe
-26.297,-178.539,500,origin,4.2,0,dangerous
61.333,-146.75,13,origin,2.7,1,safe
61.358,-146.727,33,origin,2.5,1,safe
53.794,-163.389,14,origin,3.0,1,safe
53.7,-163.258,35,origin,2.9,1,safe
-19.64,-69.44,88,origin,3.1,0,dangerous
39.086,28.325,18,origin,1.5,1,safe
39.163,28.303,5,origin,1.3,1,safe
-1.29,134.64,6,origin,3.3,1,dangerous
-2.97,129.78,13,origin,3.6,1,dangerous
-21.16,-68.33,146,origin,2.6,0,safe
11.704,-59.945,24,origin,4.1,1,dangerous
11.793,-59.483,72,origin,4.5,0,dangerous
36.425,25.468,2,origin,1.4,1,safe
5.16,95.9,128,origin,3.1,0,dangerous
-2.76,129.43,10,origin,4.0,1,dangerous
-0.61,123.34,5,origin,2.9,1,safe
28.39,-98.759,4,origin,2.1,1,safe
-0.62,123.3,5,origin,3.4,1,dangerous
37.142,27.869,5,origin,1.9,1,safe
60.559,-139.932,0,origin,2.2,1,safe
-23.248,-66.724,212,origin,4.1,0,dangerous
-23.3,-67.08,240,origin,4.3,0,dangerous
-23.3,-66.626,204,origin,4.6,0,dangerous
-23.406,-66.744,207,origin,4.2,0,dangerous
-23.433,-66.744,212,origin,4.7,0,dangerous
-23.29,-66.88,238,origin,4.6,0,dangerous
47.209,7.146,-1,origin,1.9,1,safe
39.055,28.062,14,origin,1.6,1,safe
39.198,28.106,7,origin,1.6,1,safe
36.619,-5.303,0,origin,1.8,1,safe
35.625,-98.024,3,origin,2.1,1,safe
38.218,37.753,11,origin,1.5,1,safe
38.268,37.752,10,origin,1.4,1,safe
45.652,26.714,122,origin,2.7,0,safe
35.282,27.007,8,origin,2.4,1,safe
35.426,26.567,10,origin,2.0,1,safe
35.21,27.12,0,origin,2.5,1,safe
40.961,30.544,7,origin,0.9,1,safe
-3.18,129.07,10,origin,2.7,1,safe
40.042,28.783,11,origin,1.8,1,safe
40.062,28.742,12,origin,1.5,1,safe
40.055,28.77,10,origin,2.6,1,safe
40.046,28.752,12,origin,2.3,1,safe
35.285,27.055,9,origin,3.0,1,safe
35.22,27.11,4,origin,3.1,1,dangerous
32.95,-115.508,9,origin,2.0,1,safe
27.87,84.74,10,origin,3.4,1,dangerous
-19.47,-67.87,227,origin,2.9,0,safe
-19.492,-67.567,199,origin,3.0,0,safe
39.146,28.209,6,origin,0.8,1,safe
39.094,40.123,7,origin,1.1,1,safe
35.96,23.95,48,origin,2.9,1,safe
36.031,23.698,14,origin,2.7,1,safe
47.684,8.31,1,origin,1.5,1,safe
16.369,-96.192,65,origin,4.2,1,dangerous
-29.81,-69.2,102,origin,2.5,0,safe
40.295,27.052,10,origin,1.2,1,safe
40.288,27.037,10,origin,1.6,1,safe
-6.3,130.27,195,origin,3.4,0,dangerous
60.803,-150.666,45,origin,2.0,1,safe
31.941,-103.483,5,origin,2.0,1,safe
31.896,-103.47,8,origin,2.0,1,safe
10.145,-85.303,8,origin,2.9,1,safe
-17.25,-44.139,0,origin,3.2,1,dangerous
40.223,32.843,9,origin,1.3,1,safe
39.39,71.16,10,origin,2.4,1,safe
-20.735,-65.437,10,origin,5.3,1,very deangerous
3.75,127.02,62,origin,2.8,1,safe
39.242,28.953,13,origin,1.0,1,safe
62.909,-149.704,68,origin,2.3,1,safe
37.416,-118.737,14,origin,2.3,1,safe
37.385,-118.738,13,origin,1.9,1,safe
8.544,-82.875,46,origin,2.6,1,safe
38.808,43.714,7,origin,1.3,1,safe
40.305,27.036,10,origin,1.3,1,safe
40.275,27.064,12,origin,1.6,1,safe
36.962,28.976,7,origin,0.9,1,safe
58.969,-154.175,112,origin,2.3,0,safe
-9.63,156.529,10,origin,4.6,1,dangerous
-9.649,156.577,10,origin,4.6,1,dangerous
38.584,27.3,7,origin,1.2,1,safe
40.569,-124.194,16,origin,2.0,1,safe
-12.823,45.76,25,origin,3.1,1,dangerous
36.482,-121.079,1,origin,2.4,1,safe
39.164,28.239,8,origin,1.1,1,safe
61.701,-149.634,20,origin,2.4,1,safe
-8.73,124.01,105,origin,2.9,0,safe
39.226,28.168,10,origin,1.7,1,safe
39.227,28.119,9,origin,1.5,1,safe
39.989,33.535,7,origin,1.0,1,safe
36.661,-5.331,0,origin,1.8,1,safe
14.795,108.282,10,origin,4.5,1,dangerous
14.78,108.276,10,origin,4.3,1,dangerous
14.7,108.34,10,origin,4.6,1,dangerous
39.26,29.047,9,origin,1.3,1,safe
39.248,28.1,8,origin,2.6,1,safe
40.031,34.382,11,origin,2.1,1,safe
40.064,34.402,7,origin,1.0,1,safe
49.149,-128.097,10,origin,2.7,1,safe
40.149,20.052,15,origin,2.4,1,safe
40.21,19.96,5,origin,4.7,1,dangerous
39.264,29.016,7,origin,1.5,1,safe
39.234,28.955,12,origin,2.0,1,safe
48.6,-128.619,10,origin,3.7,1,dangerous
40.275,30.036,7,origin,1.4,1,safe
-10.94,118.54,10,origin,2.8,1,safe
19.19,-156.169,40,origin,2.6,1,safe
19.17,-156.175,35,origin,2.8,1,safe
-45.024,169.462,5,origin,3.3,1,dangerous
-3.5,140.3,22,origin,4.2,1,dangerous
48.569,-128.61,10,origin,3.8,1,dangerous
-4.6,120.34,5,origin,2.6,1,safe
38.306,-119.386,7,origin,2.2,1,safe
38.291,-119.413,7,origin,2.2,1,safe
38.305,-119.392,3,origin,2.3,1,safe
38.122,38.713,7,origin,1.0,1,safe
36.781,-121.413,7,origin,2.1,1,safe
39.052,26.928,4,origin,1.1,1,safe
36.764,-121.428,5,origin,2.5,1,safe
36.785,-121.411,7,origin,2.5,1,safe
61.688,-149.617,33,origin,2.1,1,safe
36.782,-121.41,8,origin,3.1,1,dangerous
36.757,-121.428,10,origin,3.1,1,dangerous
-31.54,-68.67,97,origin,2.9,0,safe
35.621,-98.034,6,origin,2.2,1,safe
36.783,-121.409,8,origin,2.5,1,safe
36.777,-121.409,4,origin,2.5,1,safe
-10.76,115.63,10,origin,3.0,1,safe
39.172,28.269,7,origin,1.8,1,safe
39.163,28.272,16,origin,1.8,1,safe
60.748,26.888,0,origin,1.4,1,safe
31.774,-7.336,143,origin,4.1,0,dangerous
31.239,-7.381,23,origin,3.3,1,dangerous
58.652,13.585,11,origin,2.3,1,safe
59.467,-152.685,67,origin,2.0,1,safe
36.475,-5.29,22,origin,2.1,1,safe
39.244,28.29,6,origin,1.9,1,safe
39.174,28.278,15,origin,1.8,1,safe
39.237,29.03,10,origin,1.4,1,safe
39.252,28.999,7,origin,1.3,1,safe
-33.783,-177.515,33,origin,3.8,1,dangerous
-8.94,110.48,50,origin,2.6,1,safe
31.893,-103.464,6,origin,2.0,1,safe
46.128,3.281,5,origin,2.3,1,safe
39.26,28.994,7,origin,1.2,1,safe
-5.734,149.435,125,origin,4.4,0,dangerous
-5.766,149.518,125,origin,4.5,0,dangerous
35.528,27.062,5,origin,1.8,1,safe
35.61,26.64,8,origin,2.4,1,safe
39.172,28.272,13,origin,2.2,1,safe
39.19,28.285,8,origin,1.9,1,safe
33.78,-115.994,5,origin,2.5,1,safe
33.776,-115.97,5,origin,2.5,1,safe
51.765,-178.567,109,origin,3.5,0,dangerous
51.776,-178.543,111,origin,4.0,0,dangerous
42.407,27.375,7,origin,1.6,1,safe
-3.43,-80.21,32,origin,3.5,1,dangerous
19.263,-155.361,31,origin,2.0,1,safe
19.287,-155.366,36,origin,2.5,1,safe
-2.58,140.19,10,origin,2.8,1,safe
39.742,38.827,7,origin,1.5,1,safe
24.431,-109.169,10,origin,4.1,1,dangerous
32.366,-115.267,3,origin,3.1,1,dangerous
24.464,-109.218,10,origin,4.3,1,dangerous
24.453,-109.243,5,origin,4.0,1,dangerous
45.0,142.2,0,origin,3.5,1,dangerous
48.605,-128.629,10,origin,3.2,1,dangerous
57.999,-156.031,108,origin,2.2,0,safe
-23.164,-66.705,249,origin,3.0,0,safe
-8.38,117.13,19,origin,2.8,1,safe
24.662,-109.178,6,origin,4.1,1,dangerous
59.833,-152.876,98,origin,2.3,0,safe
15.566,-93.871,85,origin,3.6,0,dangerous
32.362,-115.286,5,origin,3.1,1,dangerous
45.59,3.176,5,origin,2.1,1,safe
32.344,-115.201,5,origin,3.6,1,dangerous
36.954,28.939,7,origin,1.0,1,safe
38.406,26.685,7,origin,1.4,1,safe
38.395,26.658,6,origin,1.5,1,safe
38.208,38.491,8,origin,1.7,1,safe
38.195,38.502,8,origin,1.9,1,safe
-31.418,-71.455,10,origin,3.3,1,dangerous
-31.53,-71.61,39,origin,3.1,1,dangerous
31.418,-115.599,18,origin,3.4,1,dangerous
61.683,-149.629,28,origin,2.1,1,safe
16.831,-99.662,23,origin,3.1,1,dangerous
38.116,32.701,7,origin,1.3,1,safe
18.61,77.44,10,origin,3.0,1,safe
-7.49,112.04,90,origin,2.7,0,safe
-31.703,-70.139,10,origin,3.0,1,safe
-31.69,-69.48,119,origin,2.9,0,safe
16.569,-98.423,26,origin,3.7,1,dangerous
38.752,39.13,7,origin,0.9,1,safe
-1.69,133.37,7,origin,2.5,1,safe
-35.791,178.29,81,origin,3.0,0,safe
52.22,160.91,10,origin,4.3,1,dangerous
-7.99,107.8,32,origin,2.9,1,safe
-2.28,140.09,14,origin,2.8,1,safe
32.363,-115.087,11,origin,3.4,1,dangerous
-33.824,-65.444,5,origin,2.8,1,safe
-9.77,119.79,60,origin,3.0,1,safe
36.648,-5.318,0,origin,1.9,1,safe
60.189,-153.027,143,origin,2.0,0,safe
39.188,28.154,7,origin,0.9,1,safe
39.169,28.118,9,origin,1.4,1,safe
39.187,28.291,5,origin,1.4,1,safe
39.175,28.28,16,origin,1.8,1,safe
37.298,31.874,7,origin,1.1,1,safe
37.24,31.732,5,origin,1.6,1,safe
-24.32,-67.43,180,origin,3.8,0,dangerous
-24.07,-67.57,235,origin,3.9,0,dangerous
-8.84,111.73,29,origin,2.6,1,safe
38.109,32.714,6,origin,1.3,1,safe
38.124,32.736,7,origin,1.3,1,safe
31.752,75.532,96,origin,4.8,0,dangerous
-58.81,149.05,10,origin,4.8,1,dangerous
58.485,-154.269,21,origin,2.0,1,safe
36.668,-5.305,0,origin,1.8,1,safe
32.379,-115.247,10,origin,3.0,1,safe
32.363,-115.253,20,origin,3.1,1,dangerous
4.03,126.78,10,origin,3.7,1,dangerous
32.407,-115.254,7,origin,2.2,1,safe
32.397,-115.272,6,origin,2.1,1,safe
38.279,38.092,7,origin,1.4,1,safe
38.201,38.076,4,origin,1.3,1,safe
9.391,-84.849,13,origin,2.5,1,safe
0.23,122.02,195,origin,2.5,0,safe
32.397,-115.268,5,origin,2.7,1,safe
32.394,-115.28,5,origin,2.9,1,safe
39.169,28.267,7,origin,1.0,1,safe
32.398,-115.263,4,origin,3.9,1,dangerous
32.404,-115.258,5,origin,3.4,1,dangerous
32.417,-115.263,10,origin,3.9,1,dangerous
32.426,-115.088,7,origin,4.3,1,dangerous
38.14,38.497,6,origin,1.4,1,safe
38.156,38.569,16,origin,1.4,1,safe
39.208,28.184,14,origin,1.0,1,safe
59.478,-152.809,71,origin,2.7,0,safe
59.464,-152.773,84,origin,2.4,0,safe
4.82,124.62,35,origin,3.8,1,dangerous
4.94,124.33,4,origin,3.2,1,dangerous
39.216,28.1,7,origin,1.0,1,safe
-23.09,-68.92,96,origin,3.3,0,dangerous
32.39,-115.267,5,origin,2.9,1,safe
32.388,-115.278,7,origin,2.7,1,safe
32.39,-115.268,3,origin,3.6,1,dangerous
32.366,-115.29,10,origin,3.6,1,dangerous
32.355,-115.251,4,origin,4.0,1,dangerous
36.602,-115.378,2,origin,2.2,1,safe
32.254,-115.38,10,origin,4.4,1,dangerous
32.388,-115.248,8,origin,4.2,1,dangerous
32.353,-115.228,5,origin,4.5,1,dangerous
32.409,-115.267,10,origin,4.2,1,dangerous
32.384,-115.292,10,origin,2.6,1,safe
32.386,-115.25,6,origin,2.5,1,safe
34.9,137.8,20,origin,3.5,1,dangerous
39.167,28.29,12,origin,1.6,1,safe
39.185,28.289,7,origin,1.3,1,safe
46.309,12.731,8,origin,1.3,1,safe
36.524,-5.328,4,origin,1.5,1,safe
60.335,-142.748,21,origin,2.0,1,safe
-24.0,-66.98,219,origin,3.6,0,dangerous
-24.071,-66.975,223,origin,4.0,0,dangerous
12.266,-86.542,282,origin,3.0,0,safe
41.923,27.304,7,origin,1.0,1,safe
-2.93,127.45,11,origin,2.5,1,safe
-51.515,-71.871,10,origin,4.6,1,dangerous
-51.308,-71.754,10,origin,4.7,1,dangerous
-51.485,-71.923,10,origin,4.8,1,dangerous
-51.43,-72.43,14,origin,4.4,1,dangerous
-51.436,-71.896,12,origin,4.7,1,dangerous
-51.423,-72.335,25,origin,4.5,1,dangerous
45.42,9.49,12,origin,2.7,1,safe
45.52,9.65,10,origin,2.7,1,safe
45.38,9.659,36,origin,2.7,1,safe
45.372,9.643,30,origin,2.8,1,safe
45.386,9.258,15,origin,2.7,1,safe
11.067,-86.506,8,origin,3.0,1,safe
11.26,-86.75,24,origin,3.1,1,dangerous
37.002,-3.124,3,origin,1.5,1,safe
-24.371,-67.435,196,origin,2.6,0,safe
1.948,-95.164,10,origin,4.3,1,dangerous
36.61,-5.345,2,origin,1.9,1,safe
39.223,28.169,10,origin,2.0,1,safe
39.201,28.168,16,origin,2.1,1,safe
38.645,14.16,8,origin,2.2,1,safe
67.43,26.475,0,origin,0.8,1,safe
35.4,140.4,60,origin,3.2,1,dangerous
-8.39,121.41,168,origin,4.2,0,dangerous
34.868,32.618,23,origin,1.7,1,safe
9.143,-85.862,23,origin,2.5,1,safe
36.64,-5.35,2,origin,2.1,1,safe
38.615,14.151,30,origin,3.6,1,dangerous
38.69,14.17,6,origin,3.5,1,dangerous
37.826,27.019,7,origin,1.0,1,safe
37.788,27.049,18,origin,1.3,1,safe
13.27,-90.07,21,origin,2.7,1,safe
-40.839,179.21,23,origin,3.1,1,dangerous
-46.712,165.693,5,origin,4.1,1,dangerous
40.666,28.299,9,origin,2.2,1,safe
40.67,28.284,10,origin,2.0,1,safe
62.753,-151.327,9,origin,2.1,1,safe
37.099,27.894,12,origin,1.4,1,safe
-9.94,123.84,27,origin,2.8,1,safe
40.939,1.343,5,origin,1.7,1,safe
-2.2,140.19,10,origin,2.6,1,safe
14.537,44.536,11,origin,1.5,1,safe
-1.94,138.7,10,origin,3.4,1,dangerous
39.265,28.994,7,origin,2.3,1,safe
39.257,29.003,11,origin,1.8,1,safe
74.199,82.709,10,origin,5.4,1,very deangerous
41.869,27.387,8,origin,0.7,1,safe
48.607,-128.611,10,origin,3.0,1,safe
38.258,37.693,15,origin,1.4,1,safe
61.47,143.47,10,origin,5.5,1,very deangerous
58.793,142.839,17,origin,4.8,1,dangerous
58.516,142.499,17,origin,4.8,1,dangerous
58.317,142.915,17,origin,4.8,1,dangerous
57.904,146.566,12,mt,5.6,1,very deangerous
57.784,146.809,38,origin,5.2,1,very deangerous
57.677,146.764,15,origin,5.7,1,very deangerous
57.905,146.365,12,mt,5.7,1,very deangerous
57.99,146.54,12,mt,5.8,1,very deangerous
57.916,146.361,10,origin,5.5,1,very deangerous
57.804,146.639,10,origin,5.4,1,very deangerous
57.85,146.56,10,origin,5.4,1,very deangerous
57.8,146.58,10,origin,5.4,1,very deangerous
57.848,146.935,10,mt,5.6,1,very deangerous
57.866,146.6,13,mt,5.6,1,very deangerous
57.866,146.6,10,origin,5.6,1,very deangerous
57.89,146.51,10,origin,5.6,1,very deangerous
57.91,146.6,14,origin,5.6,1,very deangerous
57.878,146.446,10,origin,5.5,1,very deangerous
57.899,146.486,10,origin,5.6,1,very deangerous
57.88,146.761,0,origin,5.6,1,very deangerous
57.9,146.57,10,origin,5.8,1,very deangerous
57.904,146.566,8,mt,5.8,1,very deangerous
57.99,146.76,10,origin,5.8,1,very deangerous
58.793,142.839,17,origin,4.8,1,dangerous
58.516,142.499,17,origin,4.8,1,dangerous
58.317,142.915,17,origin,4.8,1,dangerous
57.904,146.566,12,mt,5.6,1,very deangerous
57.784,146.809,38,origin,5.2,1,very deangerous
57.677,146.764,15,origin,5.7,1,very deangerous
57.905,146.365,12,mt,5.7,1,very deangerous
57.99,146.54,12,mt,5.8,1,very deangerous
57.916,146.361,10,origin,5.5,1,very deangerous
57.804,146.639,10,origin,5.4,1,very deangerous
57.85,146.56,10,origin,5.4,1,very deangerous
57.8,146.58,10,origin,5.4,1,very deangerous
57.848,146.935,10,mt,5.6,1,very deangerous
57.866,146.6,13,mt,5.6,1,very deangerous
57.866,146.6,10,origin,5.6,1,very deangerous
57.89,146.51,10,origin,5.6,1,very deangerous
57.91,146.6,14,origin,5.6,1,very deangerous
57.878,146.446,10,origin,5.5,1,very deangerous
57.899,146.486,10,origin,5.6,1,very deangerous
57.88,146.761,0,origin,5.6,1,very deangerous
57.9,146.57,10,origin,5.8,1,very deangerous
57.904,146.566,8,mt,5.8,1,very deangerous
57.99,146.76,10,origin,5.8,1,very deangerous
-2.11,139.4,105,origin,3.3,0,dangerous
-9.97,123.88,31,origin,3.0,1,safe
38.796,-122.766,1,origin,2.0,1,safe
35.941,32.596,27,origin,1.6,1,safe
40.037,20.595,18,origin,2.5,1,safe
40.03,20.64,26,origin,2.6,1,safe
40.05,20.61,20,origin,2.8,1,safe
40.03,20.69,15,origin,3.0,1,safe
63.331,-145.225,6,origin,2.3,1,safe
39.703,38.838,7,origin,2.2,1,safe
39.697,38.854,6,origin,2.4,1,safe
-11.49,-77.29,53,origin,3.5,1,dangerous
-6.69,129.63,181,origin,4.0,0,dangerous
2.7,128.5,232,origin,3.9,0,dangerous
-24.186,-66.929,197,origin,4.2,0,dangerous
-24.209,-67.013,189,origin,4.5,0,dangerous
-24.286,-66.861,186,origin,4.3,0,dangerous
-24.22,-67.0,222,origin,4.5,0,dangerous
6.72,-72.901,160,origin,5.2,0,very deangerous
